page_original_gsc,page_original_ga4,normalized_page_url,normalized_page_path,gsc_clicks,gsc_impressions,gsc_ctr,gsc_position,ga4_sessions,ga4_engaged_sessions,ga4_conversions,data_source_match_type
https://international-surrogacy.com/success-stories/testimonials,/success-stories/testimonials,https://international-surrogacy.com/success-stories/testimonials,/success-stories/testimonials,23.0,3123.0,0.007364713416586615,20.569644572526418,45.0,22.0,2.0,path_match
https://international-surrogacy.com/blog/michelle-buteau,/blog/michelle-buteau,https://international-surrogacy.com/blog/michelle-buteau,/blog/michelle-buteau,22.0,4805.0,0.004578563995837669,14.995213319458896,91.0,62.0,0.0,path_match
https://international-surrogacy.com/blog/jimmy-fallon,/blog/jimmy-fallon,https://international-surrogacy.com/blog/jimmy-fallon,/blog/jimmy-fallon,20.0,9613.0,0.002080515967960054,7.441901591594715,25.0,16.0,0.0,path_match
https://international-surrogacy.com/surrogacy-boston,/surrogacy-boston,https://international-surrogacy.com/surrogacy-boston,/surrogacy-boston,20.0,8244.0,0.0024260067928190197,37.57423580786026,40.0,29.0,0.0,path_match
https://international-surrogacy.com/blog/anderson-hays-cooper,/blog/anderson-hays-cooper,https://international-surrogacy.com/blog/anderson-hays-cooper,/blog/anderson-hays-cooper,19.0,1506.0,0.012616201859229747,9.835989375830014,37.0,23.0,0.0,path_match
https://international-surrogacy.com/blog/being-a-surrogate-for-a-family-member,/blog/being-a-surrogate-for-a-family-member,https://international-surrogacy.com/blog/being-a-surrogate-for-a-family-member,/blog/being-a-surrogate-for-a-family-member,19.0,14235.0,0.001334738321039691,32.860976466455924,22.0,11.0,0.0,path_match
https://international-surrogacy.com/faq,/faq,https://international-surrogacy.com/faq,/faq,19.0,13292.0,0.001429431236834186,23.750827565452905,66.0,30.0,1.0,path_match
https://international-surrogacy.com/blog/artificial-activization-with-calcium-ionophore,/blog/artificial-activization-with-calcium-ionophore,https://international-surrogacy.com/blog/artificial-activization-with-calcium-ionophore,/blog/artificial-activization-with-calcium-ionophore,18.0,16333.0,0.0011020633074144371,7.039368150370415,68.0,45.0,0.0,path_match
https://international-surrogacy.com/blog/not-belong-to-herself,/blog/not-belong-to-herself,https://international-surrogacy.com/blog/not-belong-to-herself,/blog/not-belong-to-herself,18.0,527.0,0.03415559772296015,13.411764705882353,24.0,12.0,4.0,path_match
https://international-surrogacy.com/blog/celebrity-housewife,/blog/celebrity-housewife,https://international-surrogacy.com/blog/celebrity-housewife,/blog/celebrity-housewife,17.0,14931.0,0.0011385707588239234,13.02129797066506,27.0,11.0,1.0,path_match
https://international-surrogacy.com/blog/neil-patrick-harris,/blog/neil-patrick-harris,https://international-surrogacy.com/blog/neil-patrick-harris,/blog/neil-patrick-harris,17.0,2669.0,0.006369426751592357,13.805170475833645,24.0,19.0,0.0,path_match
https://international-surrogacy.com/blog/where-is-surrogacy-legal-in-europe,/blog/where-is-surrogacy-legal-in-europe,https://international-surrogacy.com/blog/where-is-surrogacy-legal-in-europe,/blog/where-is-surrogacy-legal-in-europe,17.0,8329.0,0.0020410613519029897,25.567054868531635,59.0,33.0,0.0,path_match
https://international-surrogacy.com/blog/lucy-liu-opens-up-about-her-journey-to-motherhood-via-a-surrogate,/blog/lucy-liu-opens-up-about-her-journey-to-motherhood-via-a-surrogate,https://international-surrogacy.com/blog/lucy-liu-opens-up-about-her-journey-to-motherhood-via-a-surrogate,/blog/lucy-liu-opens-up-about-her-journey-to-motherhood-via-a-surrogate,15.0,5359.0,0.002799029669714499,14.434036200783728,21.0,8.0,0.0,path_match
https://international-surrogacy.com/blog/breastfeeding-and-surrogacy,/blog/breastfeeding-and-surrogacy,https://international-surrogacy.com/blog/breastfeeding-and-surrogacy,/blog/breastfeeding-and-surrogacy,14.0,8372.0,0.0016722408026755853,20.417582417582416,18.0,10.0,0.0,path_match
https://international-surrogacy.com/blog/key-supplements-to-enhance-female-fertility,/blog/key-supplements-to-enhance-female-fertility,https://international-surrogacy.com/blog/key-supplements-to-enhance-female-fertility,/blog/key-supplements-to-enhance-female-fertility,14.0,7228.0,0.001936912008854455,8.662562257885998,15.0,9.0,1.0,path_match
https://international-surrogacy.com/blog/the-history-of-surrogacy-from-ancient-times-to-modern-practices,/blog/the-history-of-surrogacy-from-ancient-times-to-modern-practices,https://international-surrogacy.com/blog/the-history-of-surrogacy-from-ancient-times-to-modern-practices,/blog/the-history-of-surrogacy-from-ancient-times-to-modern-practices,14.0,4479.0,0.003125697700379549,25.626032596561732,73.0,33.0,0.0,path_match
https://international-surrogacy.com/blog/baby-names-that-mean-love,/blog/baby-names-that-mean-love,https://international-surrogacy.com/blog/baby-names-that-mean-love,/blog/baby-names-that-mean-love,13.0,18304.0,0.0007102272727272727,28.32697770979021,16.0,8.0,0.0,path_match
https://international-surrogacy.com/blog/boosting-fertility-the-power-of-coq10-magnesium-oxide-maca-root-and-ashwagandha,/blog/boosting-fertility-the-power-of-coq10-magnesium-oxide-maca-root-and-ashwagandha,https://international-surrogacy.com/blog/boosting-fertility-the-power-of-coq10-magnesium-oxide-maca-root-and-ashwagandha,/blog/boosting-fertility-the-power-of-coq10-magnesium-oxide-maca-root-and-ashwagandha,13.0,5016.0,0.00259170653907496,41.73604465709729,15.0,11.0,0.0,path_match
https://international-surrogacy.com/blog/kristen-wiig,/blog/kristen-wiig,https://international-surrogacy.com/blog/kristen-wiig,/blog/kristen-wiig,13.0,1576.0,0.008248730964467006,9.515862944162437,29.0,12.0,0.0,path_match
